Frame,left_001_X,left_001_Y,left_001_Z,left_002_X,left_002_Y,left_002_Z,left_003_X,left_003_Y,left_003_Z,volume_001_X,volume_001_Y,volume_001_Z,volume_002_X,volume_002_Y,volume_002_Z,volume_003_X,volume_003_Y,volume_003_Z,webcam_001_X,webcam_001_Y,webcam_001_Z,webcam_002_X,webcam_002_Y,webcam_002_Z,webcam_003_X,webcam_003_Y,webcam_003_Z,zed_volume_001_X,zed_volume_001_Y,zed_volume_001_Z,zed_volume_002_X,zed_volume_002_Y,zed_volume_002_Z,zed_volume_003_X,zed_volume_003_Y,zed_volume_003_Z
909,3553.071045,1043.384644,-192.704254,3517.759277,1054.734375,-232.391602,3477.991943,1047.722412,-120.108627,3587.259521,1052.863525,-68.080894,3521.382812,1041.774292,-151.06749,3537.414795,1038.373169,-287.432037,3813.327393,1666.655884,230.459045,3898.846436,1640.997803,147.866074,3895.340576,1558.223389,178.663452,3701.492188,1341.954956,198.231537,3660.266357,1324.240479,121.22821,3805.098633,1340.653442,133.592087
910,3553.084961,1043.462036,-192.597687,3517.812988,1054.822021,-232.296158,3478.070557,1047.780396,-120.17849,3587.263672,1052.864624,-68.096886,3521.002197,1041.968994,-151.29216,3537.395752,1038.390747,-287.420654,3813.321045,1666.640869,230.457413,3898.828369,1640.96582,147.904755,3895.36377,1558.220825,178.66626,3701.484131,1341.956299,198.255768,3660.245117,1324.24939,121.218719,3805.116455,1340.655396,133.584885
911,3553.060303,1043.527832,-192.49205,3517.806641,1055.158691,-231.967499,3478.628906,1047.813599,-120.312645,3587.207275,1052.85144,-68.080399,3521.337891,1041.981812,-150.969147,3537.397461,1038.363525,-287.397339,3813.307373,1666.641235,230.497238,3898.853271,1640.995972,147.897583,3895.364014,1558.212158,178.69014,3701.49585,1341.981689,198.273941,3660.256592,1324.263062,121.235321,3805.104248,1340.658447,133.606766
912,3553.094727,1043.598999,-192.391556,3517.877441,1055.247192,-231.875198,3478.696045,1047.868652,-120.35257,3587.203613,1052.861816,-68.086937,3521.402344,1041.887451,-151.030792,3537.408936,1038.366211,-287.393738,3813.308594,1666.63208,230.521378,3898.81543,1640.960938,147.930496,3895.374512,1558.2146,178.681473,3701.511475,1342.00293,198.322403,3660.259033,1324.293701,121.241188,3805.116455,1340.686279,133.576233
913,3552.990479,1043.713501,-192.371155,3517.801758,1055.381836,-231.778732,3478.704834,1047.893066,-120.408127,3587.188965,1052.856079,-68.084038,3521.437256,1041.873657,-151.048264,3537.407471,1038.358765,-287.375458,3813.310303,1666.653198,230.531891,3898.806885,1640.96936,147.955856,3895.358398,1558.221558,178.68161,3701.518311,1342.008423,198.3134,3660.246094,1324.313721,121.242668,3805.13916,1340.700317,133.580154
914,3553.094238,1043.745728,-192.243759,3517.959717,1055.587402,-231.69162,3478.782959,1048.123657,-120.279121,3587.197998,1052.867188,-68.083244,3521.438477,1041.891602,-151.048218,3537.43457,1038.387573,-287.377258,3813.310547,1666.652466,230.55307,3898.817627,1640.954346,147.943695,3895.350342,1558.244263,178.694168,3701.554932,1342.019653,198.318512,3660.256348,1324.352661,121.23085,3805.155029,1340.715454,133.580658
915,3553.080811,1043.822998,-192.158401,3518.002441,1055.681641,-231.650269,3478.830322,1048.223877,-120.354912,3587.172363,1052.879517,-68.09066,3521.431885,1041.937866,-151.042892,3537.445068,1038.375854,-287.40744,3813.304688,1666.652954,230.567627,3898.816895,1640.968506,147.947815,3895.323486,1558.291138,178.713303,3701.511719,1342.008911,198.403503,3660.26709,1324.376465,121.21685,3805.177734,1340.744995,133.546936
916,3552.981445,1043.915894,-192.128067,3518.038818,1055.752563,-231.619095,3478.865479,1048.301636,-120.386284,3587.172852,1052.891479,-68.132011,3521.451904,1041.971436,-151.024094,3537.4646,1038.38501,-287.393982,3813.304443,1666.671021,230.56395,3898.800293,1640.96582,147.947525,3895.268311,1558.282227,178.718338,3701.505371,1342.041138,198.420837,3660.274414,1324.394531,121.208656,3805.171387,1340.776611,133.563278
917,3552.962158,1044.001587,-192.068314,3517.935791,1055.722046,-231.646118,3478.630859,1048.273926,-120.529068,3586.967285,1052.981079,-67.868057,3521.462891,1042.016479,-151.024033,3537.449463,1038.405518,-287.403076,3813.299805,1666.68689,230.555481,3898.794434,1640.980591,147.954865,3895.168213,1558.2948,178.683975,3701.564209,1342.041504,198.4664,3660.266357,1324.427979,121.224663,3805.190918,1340.791382,133.531418
918,3552.956299,1044.073486,-191.977112,3518.097168,1055.87146,-231.605835,3478.62915,1048.30481,-120.544075,3586.956543,1052.999634,-67.85968,3521.469727,1042.015015,-151.031845,3537.447998,1038.422119,-287.429443,3813.272949,1666.685425,230.549271,3898.751465,1640.979248,147.933044,3895.234619,1558.324097,178.690384,3701.591553,1342.034912,198.570847,3660.279053,1324.442993,121.219948,3805.204102,1340.828369,133.517197
919,3552.969482,1044.174927,-191.901031,3518.130371,1055.98584,-231.634674,3478.65918,1048.390869,-120.568291,3586.980469,1053.017456,-67.882721,3521.469727,1042.015381,-151.044968,3537.452148,1038.440796,-287.427246,3813.29541,1666.716553,230.535934,3898.741943,1640.989746,147.92482,3895.13916,1558.332642,178.640594,3701.532959,1342.072876,198.639343,3660.285645,1324.452393,121.201363,3805.193115,1340.836548,133.519485
920,3553.124512,1044.160889,-191.786636,3518.161377,1056.070435,-231.663376,3478.680176,1048.475952,-120.616821,3586.982666,1053.045166,-67.896782,3521.473145,1041.97229,-151.076691,3537.445312,1038.450562,-287.445953,3813.300049,1666.71521,230.533646,3898.770752,1641.029175,147.93222,3895.27417,1558.419067,178.662155,3701.501465,1342.111694,198.612488,3660.295166,1324.440674,121.209137,3805.197998,1340.845215,133.51236
921,3553.033447,1044.286987,-191.790985,3518.218994,1056.152832,-231.694046,3478.732178,1048.567749,-120.668434,3587.012695,1053.053711,-67.895882,3521.300049,1041.77002,-151.203598,3537.443848,1038.459595,-287.463348,3813.288818,1666.743042,230.509903,3898.737549,1641.020386,147.90126,3895.233398,1558.424683,178.594604,3701.501953,1342.111084,198.550278,3660.288574,1324.422241,121.230484,3805.192871,1340.832153,133.516724
922,3552.834717,1044.449585,-191.647552,3518.22583,1056.213989,-231.731369,3478.739258,1048.647705,-120.682243,3587.01123,1053.051758,-67.921638,3521.245117,1041.648438,-151.170288,3537.444092,1038.467773,-287.468231,3813.279785,1666.751953,230.502823,3898.771729,1641.034912,147.917664,3895.233398,1558.459595,178.606949,3701.51001,1342.120605,198.472824,3660.287842,1324.401245,121.229279,3805.170654,1340.818359,133.513443
923,3552.842529,1044.487061,-191.592865,3518.238525,1056.269409,-231.796997,3478.499023,1049.127563,-120.590881,3587.038574,1053.064697,-67.932007,3520.800537,1041.780273,-151.404266,3537.403809,1038.468872,-287.479797,3813.279785,1666.739136,230.460983,3898.773193,1641.039795,147.89888,3895.243408,1558.497681,178.608475,3701.549316,1342.161865,198.362457,3660.305176,1324.374023,121.220253,3805.165283,1340.814941,133.519073
924,3552.906738,1044.501343,-191.575348,3518.258545,1056.327637,-231.836594,3478.522217,1049.31311,-120.664299,3587.073242,1053.072021,-67.929962,3521.170654,1041.736572,-151.233795,3537.397949,1038.485596,-287.482971,3813.268066,1666.749023,230.431946,3898.768799,1641.048828,147.882614,3895.194824,1558.464844,178.565079,3701.541016,1342.122681,198.289154,3660.299072,1324.353516,121.230003,3805.144043,1340.782104,133.509827
925,3552.912842,1044.515015,-191.542511,3518.251709,1056.380127,-231.896881,3478.515625,1049.353271,-120.703247,3587.091553,1053.050781,-67.909386,3520.882568,1041.797974,-151.518311,3537.381592,1038.49939,-287.479431,3813.293945,1666.746826,230.413284,3898.7771,1641.062622,147.888977,3895.254883,1558.446167,178.583603,3701.516846,1342.116333,198.257065,3660.305176,1324.329956,121.215775,3805.139404,1340.778076,133.525909
926,3552.935791,1044.501709,-191.520447,3518.269775,1056.440552,-231.975327,3478.563721,1049.420044,-120.738075,3587.114746,1053.040283,-67.934692,3521.231689,1041.651123,-151.272766,3537.380127,1038.506592,-287.494476,3813.292969,1666.757568,230.411499,3898.773926,1641.055298,147.880203,3895.275146,1558.433594,178.591766,3701.507812,1342.114746,198.255325,3660.297119,1324.304077,121.250366,3805.12085,1340.765747,133.535294
927,3552.926758,1044.502686,-191.546936,3518.248291,1056.469849,-232.051147,3478.542236,1049.428955,-120.793663,3587.116699,1053.02356,-67.92598,3521.252441,1041.569946,-151.3022,3537.383545,1038.478638,-287.474396,3813.293213,1666.746948,230.405533,3898.778564,1641.038574,147.862091,3895.264893,1558.43042,178.587341,3701.494629,1342.092041,198.263306,3660.293457,1324.281006,121.220154,3805.10791,1340.738647,133.533295
928,3552.910889,1044.477173,-191.553452,3518.216064,1056.504517,-232.145416,3478.565674,1049.484497,-120.804062,3587.118408,1053.012329,-67.920715,3521.235596,1041.535278,-151.296631,3537.580078,1038.449585,-287.617645,3813.286621,1666.741455,230.39801,3898.836426,1641.050903,147.826965,3895.27124,1558.419434,178.597122,3701.50293,1342.070312,198.251923,3660.289551,1324.248413,121.227524,3805.108643,1340.712891,133.546509
929,3552.859863,1044.22876,-191.653961,3518.166504,1056.530273,-232.227051,3478.530762,1049.526611,-120.832489,3587.11792,1052.987793,-67.892456,3521.236084,1041.529907,-151.310669,3537.381836,1038.432373,-287.501221,3813.30249,1666.720825,230.399979,3898.841309,1641.053833,147.835007,3895.292725,1558.391602,178.607986,3701.48999,1342.045898,198.23587,3660.287354,1324.220093,121.225029,3805.088623,1340.700317,133.558609
930,3552.804688,1044.141846,-191.661758,3518.146973,1056.560303,-232.310654,3478.458496,1049.490967,-120.866501,3587.147217,1052.982422,-67.891685,3521.230957,1041.532227,-151.301971,3537.372803,1038.455322,-287.423004,3813.308594,1666.709595,230.396027,3898.840088,1641.039062,147.835571,3895.299316,1558.36084,178.624954,3701.489746,1342.031128,198.203415,3660.287354,1324.21875,121.254219,3805.092285,1340.691284,133.56076
931,3552.762695,1044.102417,-191.709885,3518.083252,1056.598633,-232.41243,3478.449951,1049.486694,-120.884125,3587.119385,1052.962158,-67.885689,3521.229248,1041.503174,-151.324295,3537.399414,1038.453491,-287.416779,3813.317871,1666.704834,230.377213,3898.840088,1641.025391,147.827148,3895.328857,1558.352295,178.639023,3701.478516,1342.007568,198.192078,3660.26416,1324.209839,121.252754,3805.086182,1340.673584,133.569138
932,3552.904297,1044.00708,-191.840271,3518.07373,1056.622681,-232.777496,3478.341064,1049.454346,-120.901833,3587.091797,1052.958618,-67.861252,3521.232422,1041.49939,-151.298279,3537.370361,1038.417847,-287.429535,3813.307617,1666.690186,230.402969,3898.859619,1641.020142,147.849808,3895.321289,1558.317383,178.660919,3701.480713,1342.005127,198.191513,3660.25708,1324.212524,121.272415,3805.085205,1340.672485,133.570892
933,3552.868408,1043.960571,-191.887192,3518.047119,1056.672607,-232.937851,3478.260986,1049.393433,-120.93692,3587.036865,1052.934692,-67.8479,3521.233887,1041.516846,-151.278229,3537.393066,1038.406372,-287.422607,3813.30249,1666.685791,230.423828,3898.857422,1641.01416,147.865067,3895.339844,1558.299316,178.670959,3701.539551,1341.983765,198.243408,3660.279541,1324.226318,121.256683,3805.088867,1340.6698,133.575012
934,3552.942627,1043.885864,-191.926132,3517.980957,1056.717163,-233.058655,3478.197021,1049.362305,-120.960518,3587.045654,1052.939209,-67.843346,3521.252441,1041.518311,-151.265045,3537.42627,1038.403076,-287.375946,3813.30127,1666.661865,230.447266,3898.858643,1641.017944,147.885468,3895.361328,1558.258423,178.656784,3701.498535,1341.98999,198.229202,3660.264648,1324.241211,121.241112,3805.074219,1340.660156,133.599075
935,3552.872803,1043.797485,-191.996216,3517.739014,1056.638428,-233.218872,3478.054199,1049.333496,-120.988708,3586.999023,1052.932373,-67.82634,3521.393799,1041.682129,-151.090179,3537.414062,1038.372437,-287.379486,3813.314453,1666.648071,230.46608,3898.857178,1641.004517,147.898407,3895.32666,1558.213135,178.622223,3701.501221,1341.973389,198.249207,3660.260254,1324.26416,121.239471,3805.074219,1340.670532,133.588364
936,3552.792236,1043.73291,-192.080078,3517.663818,1056.679932,-233.323792,3477.954834,1049.288208,-121.030952,3586.975342,1052.917725,-67.802025,3521.396973,1041.747192,-151.095779,3537.409912,1038.374146,-287.400818,3813.318359,1666.648804,230.479996,3898.80249,1640.971436,147.922974,3895.339844,1558.231567,178.693359,3701.494141,1341.995361,198.249252,3660.251221,1324.288452,121.262329,3805.096924,1340.683838,133.580841
937,3552.708496,1043.664062,-192.156876,3517.592773,1056.727173,-233.471008,3477.889648,1049.265991,-121.034462,3586.984375,1052.932129,-67.799507,3521.412354,1041.759644,-151.076904,3537.429443,1038.367432,-287.349426,3813.295166,1666.652832,230.514206,3898.810303,1640.955444,147.92601,3895.376953,1558.239868,178.703613,3701.524902,1341.995728,198.231201,3660.263916,1324.303833,121.232704,3805.120117,1340.697876,133.594269
938,3552.653076,1043.599976,-192.280334,3517.473633,1056.829102,-233.618179,3477.691895,1049.254395,-121.072487,3587.162109,1052.881714,-68.057945,3521.40332,1041.797729,-151.060135,3537.446533,1038.363159,-287.360931,3813.302734,1666.640137,230.530792,3898.808105,1640.967163,147.959763,3895.337646,1558.284912,178.731903,3701.524658,1342.01416,198.295456,3660.269775,1324.328125,121.225624,3805.139404,1340.717041,133.58725
939,3552.55957,1043.530762,-192.371597,3517.424316,1056.905029,-233.784286,3477.565186,1049.155762,-121.122101,3587.164551,1052.859741,-68.062752,3521.439453,1041.824463,-151.029953,3537.450195,1038.356445,-287.377228,3813.317871,1666.645142,230.551056,3898.804443,1640.96228,147.971924,3895.368652,1558.268799,178.712341,3701.600098,1342.024902,198.360199,3660.253906,1324.350464,121.238251,3805.151855,1340.736938,133.586533
940,3552.513916,1043.498657,-192.474686,3517.339844,1056.969116,-233.940979,3477.490723,1049.157593,-121.165146,3586.921143,1052.92981,-67.773796,3521.076172,1042.036499,-151.239807,3537.467773,1038.370728,-287.366333,3813.314697,1666.664795,230.565826,3898.809326,1640.968262,147.972366,3895.190186,1558.269531,178.732285,3701.492188,1342.030273,198.42482,3660.28125,1324.382446,121.2342,3805.173828,1340.761963,133.559708
941,3552.498291,1043.465576,-192.643234,3517.267578,1057.008423,-234.08812,3477.35083,1049.183228,-121.215965,3586.932861,1052.957397,-67.815994,3521.377441,1042.045288,-151.021072,3537.471191,1038.38501,-287.356995,3813.311035,1666.687256,230.585342,3898.800781,1640.967285,147.957687,3895.231934,1558.318237,178.68898,3701.497314,1342.056152,198.441071,3660.281006,1324.405396,121.230721,3805.188965,1340.794434,133.573898
942,3552.472168,1043.448364,-192.777832,3517.203125,1057.066895,-234.217209,3477.188721,1049.153076,-121.280869,3586.931641,1052.985107,-67.823822,3521.451172,1041.933472,-151.041351,3537.482178,1038.414551,-287.36908,3813.318604,1666.682983,230.556427,3898.768066,1640.960449,147.931656,3895.222656,1558.337646,178.667953,3701.520264,1342.060669,198.484726,3660.272705,1324.427612,121.218536,3805.20874,1340.803955,133.55925
943,3552.40332,1043.419678,-192.98407,3517.153564,1057.133423,-234.379486,3477.099609,1049.182495,-121.319618,3586.967529,1053.01001,-67.826797,3521.470459,1041.897339,-151.051086,3537.486572,1038.423706,-287.382721,3813.325439,1666.686523,230.553787,3898.804199,1640.990845,147.949631,3895.108643,1558.311279,178.655121,3701.593018,1342.109863,198.482025,3660.290527,1324.43457,121.212608,3805.20166,1340.81665,133.545425
944,3552.393311,1043.411133,-193.125259,3517.102295,1057.202881,-234.542648,3476.962646,1049.194092,-121.382881,3586.974609,1053.021729,-67.859695,3521.479492,1041.893066,-151.047653,3537.476318,1038.41394,-287.392181,3813.287109,1666.703613,230.552429,3898.743896,1640.988159,147.92308,3895.151855,1558.360229,178.658249,3701.530273,1342.114502,198.471405,3660.289307,1324.44397,121.225616,3805.212891,1340.83606,133.526886
945,3552.390625,1043.369141,-193.275635,3517.050049,1057.276855,-234.728455,3476.843506,1049.261597,-121.456062,3586.995361,1053.027466,-67.861343,3521.44165,1041.882812,-151.066986,3537.471436,1038.439941,-287.391083,3813.301025,1666.720947,230.548035,3898.775391,1641.011719,147.93573,3895.216797,1558.374268,178.692093,3701.506104,1342.09436,198.447906,3660.300537,1324.419922,121.219124,3805.210205,1340.836182,133.525406
946,3552.382812,1043.342407,-193.420517,3517.028076,1057.390991,-234.88649,3476.743896,1049.290649,-121.507812,3587.005615,1053.033569,-67.876251,3521.435303,1041.848511,-151.076096,3537.456787,1038.452271,-287.428406,3813.307861,1666.732788,230.531754,3898.784668,1641.033691,147.928558,3895.269775,1558.430664,178.66011,3701.563232,1342.140747,198.37674,3660.315918,1324.397827,121.204666,3805.187256,1340.818481,133.526764
947,3552.291504,1043.288818,-193.716446,3517.007568,1057.477173,-235.062988,3476.639404,1049.343506,-121.538849,3587.05249,1053.054688,-67.866982,3521.427002,1041.843628,-151.088821,3537.42041,1038.444458,-287.425507,3813.308594,1666.740356,230.499222,3898.782227,1641.040771,147.93486,3895.247314,1558.470947,178.645142,3701.5625,1342.126709,198.31604,3660.296387,1324.383179,121.235519,3805.187012,1340.808716,133.524857
948,3552.146729,1043.235229,-193.896637,3516.961914,1057.640137,-235.358673,3476.498779,1049.364136,-121.626595,3587.061523,1053.042114,-67.900139,3521.041748,1041.963989,-151.368408,3537.44165,1038.479492,-287.451233,3813.293213,1666.731689,230.472473,3898.74585,1641.047485,147.895004,3895.278809,1558.460083,178.594757,3701.497314,1342.10437,198.309494,3660.303955,1324.361694,121.223236,3805.180664,1340.797485,133.505661
949,3552.15332,1043.218994,-194.020676,3516.959229,1057.796997,-235.602051,3476.156982,1049.318848,-121.729836,3587.104004,1053.050415,-67.904442,3521.363525,1041.873047,-151.146835,3537.4021,1038.46582,-287.46524,3813.286377,1666.737427,230.445892,3898.775879,1641.044922,147.900558,3895.272217,1558.443115,178.579941,3701.472412,1342.091797,198.345337,3660.293945,1324.330566,121.232216,3805.15625,1340.777344,133.506821
950,3552.196045,1043.211182,-194.146713,3516.795654,1057.88269,-236.01918,3476.047607,1049.31604,-121.768074,3587.116211,1053.03064,-67.885078,3521.395752,1041.724121,-151.172806,3537.402832,1038.474365,-287.480255,3813.280762,1666.723877,230.415863,3898.76416,1641.045898,147.870956,3895.265137,1558.432739,178.583557,3701.520264,1342.112793,198.321609,3660.315186,1324.289062,121.236702,3805.148193,1340.749023,133.517441
951,3552.251953,1043.217041,-194.212784,3516.744873,1058.101685,-236.286438,3475.880859,1049.333008,-121.802269,3587.157471,1053.018921,-67.905983,3521.386475,1041.661011,-151.187012,3537.422119,1038.505859,-287.464661,3813.287598,1666.716675,230.403687,3898.780029,1641.037476,147.855637,3895.28125,1558.430664,178.585495,3701.505859,1342.112549,198.292297,3660.302246,1324.254639,121.246971,3805.129639,1340.741455,133.521072
952,3552.243896,1043.194946,-194.383041,3516.898438,1058.232056,-236.584335,3475.773193,1049.341919,-121.842987,3587.163818,1053.01416,-67.90686,3521.364502,1041.655151,-151.188217,3537.394287,1038.503174,-287.44696,3813.301758,1666.715454,230.387314,3898.8125,1641.057983,147.811661,3895.276611,1558.424316,178.5923,3701.497314,1342.085449,198.252014,3660.308838,1324.228027,121.264977,3805.125732,1340.716675,133.526382
953,3552.302002,1043.16333,-194.47403,3516.913818,1058.318726,-236.808853,3475.611084,1049.348511,-121.904678,3587.164795,1053.008179,-67.89286,3521.3479,1041.65271,-151.214722,3537.381348,1038.475098,-287.462189,3813.291504,1666.707153,230.379684,3898.834961,1641.054077,147.804688,3895.245361,1558.365234,178.541168,3701.49585,1342.045898,198.214798,3660.298096,1324.200317,121.277496,3805.126465,1340.696655,133.524475
954,3552.333008,1043.14624,-194.586487,3516.905273,1058.397339,-236.943237,3475.513672,1049.360352,-121.902908,3587.163574,1052.98291,-67.910034,3521.357178,1041.637329,-151.218658,3537.406738,1038.45813,-287.448578,3813.300537,1666.716309,230.368469,3898.831055,1641.0448,147.825348,3895.290039,1558.349976,178.60112,3701.473633,1342.032227,198.219543,3660.297852,1324.189941,121.249138,3805.120605,1340.682251,133.540237
955,3552.327637,1043.099731,-194.675873,3516.886719,1058.463989,-237.090118,3475.397217,1049.304443,-121.968437,3587.141113,1052.970459,-67.882866,3521.362061,1041.629883,-151.221054,3537.387207,1038.447754,-287.431793,3813.296631,1666.699707,230.379593,3898.850098,1641.042725,147.838913,3895.314941,1558.344238,178.613083,3701.469727,1342.020752,198.214752,3660.290771,1324.193604,121.264809,3805.10498,1340.671875,133.532883
956,3552.331055,1043.010498,-194.990479,3516.887207,1058.532471,-237.221664,3474.960205,1049.227173,-122.080101,3587.14624,1052.965088,-67.894646,3521.345215,1041.623535,-151.23436,3537.393555,1038.449585,-287.422455,3813.311523,1666.68335,230.389267,3898.843994,1641.037476,147.820374,3895.316895,1558.335327,178.617325,3701.468262,1342.010132,198.199402,3660.30249,1324.198608,121.269753,3805.093994,1340.660645,133.550964
957,3552.328125,1042.955566,-195.113052,3516.826904,1058.721313,-237.278702,3474.816406,1049.233154,-122.14859,3587.099609,1052.960327,-67.871078,3521.358887,1041.62439,-151.202637,3537.392578,1038.440063,-287.402313,3813.303467,1666.676392,230.39064,3898.855957,1641.032227,147.841202,3895.320068,1558.298828,178.616745,3701.465332,1342.012207,198.183838,3660.291992,1324.198975,121.253777,3805.084473,1340.669556,133.565353
958,3552.340332,1042.930054,-195.196884,3516.835693,1058.830566,-237.410614,3474.549316,1049.039429,-122.399986,3587.084473,1052.946655,-67.870316,3521.372314,1041.643677,-151.1996,3537.373291,1038.407715,-287.41275,3813.309814,1666.6698,230.41246,3898.84375,1641.014771,147.867386,3895.326416,1558.264771,178.63797,3701.480469,1341.991943,198.208969,3660.266602,1324.21582,121.275024,3805.091797,1340.673218,133.569397
959,3552.331299,1042.914551,-195.292801,3516.827637,1058.896606,-237.513824,3474.422363,1048.992188,-122.508881,3587.044434,1052.948486,-67.825539,3521.363281,1041.66272,-151.167648,3537.393555,1038.380615,-287.405243,3813.316895,1666.658936,230.439682,3898.846436,1641.006226,147.861542,3895.330078,1558.264404,178.641022,3701.487305,1341.989014,198.210602,3660.282471,1324.2229,121.283394,3805.096436,1340.682617,133.586746
960,3552.398193,1042.850708,-195.375061,3516.870605,1058.968872,-237.593857,3474.305176,1048.981445,-122.525841,3587.02417,1052.950562,-67.830933,3520.989014,1041.871948,-151.38623,3537.401855,1038.379517,-287.40033,3813.300537,1666.66687,230.456482,3898.805664,1640.9823,147.89122,3895.327393,1558.290405,178.691208,3701.51123,1341.982666,198.209671,3660.275146,1324.246948,121.286903,3805.092773,1340.682129,133.579758
961,3552.403809,1042.831299,-195.454483,3516.867676,1059.04541,-237.687439,3474.206299,1048.968018,-122.566795,3587.0,1052.959839,-67.822861,3521.345459,1041.851685,-151.09108,3537.429688,1038.386108,-287.366821,3813.289307,1666.649292,230.482712,3898.802734,1640.973022,147.906372,3895.335938,1558.265259,178.671555,3701.505371,1341.996582,198.213821,3660.27002,1324.272461,121.278671,3805.127197,1340.689087,133.572693
962,3552.425537,1042.807495,-195.524323,3516.904541,1059.132202,-237.812531,3474.095459,1048.986938,-122.615471,3586.969971,1052.962402,-67.807236,3521.419434,1041.737061,-151.113785,3537.438965,1038.385376,-287.376953,3813.30957,1666.653564,230.501266,3898.805176,1640.973389,147.935394,3895.311279,1558.30542,178.729706,3701.514893,1342.018311,198.240372,3660.269775,1324.312866,121.28257,3805.131348,1340.719482,133.591476
963,3552.448975,1042.765137,-195.600143,3516.938965,1059.224365,-237.892059,3473.983398,1048.97937,-122.638107,3586.979248,1052.974365,-67.813057,3521.426514,1041.73877,-151.094833,3537.451172,1038.387817,-287.363464,3813.306152,1666.654541,230.531403,3898.797607,1640.982544,147.946915,3895.331543,1558.278076,178.70546,3701.535889,1342.044434,198.267365,3660.266602,1324.334351,121.272484,3805.133301,1340.734741,133.587219
964,3552.497803,1042.767944,-195.678116,3516.986816,1059.32605,-237.987152,3473.901123,1048.969482,-122.685074,3586.950684,1052.984619,-67.797058,3521.063721,1041.958008,-151.309006,3537.477539,1038.394165,-287.354736,3813.308105,1666.68042,230.566071,3898.802979,1640.96814,147.947464,3895.198242,1558.269653,178.728592,3701.54248,1342.045044,198.288605,3660.294434,1324.35791,121.251114,3805.166016,1340.767944,133.583603
965,3552.55542,1042.786865,-195.759064,3517.053223,1059.434326,-238.074905,3473.764893,1048.965698,-122.729179,3586.955811,1052.980957,-67.821327,3521.377686,1041.995972,-151.06163,3537.471191,1038.380859,-287.346161,3813.30249,1666.671143,230.585342,3898.775879,1640.940186,147.92337,3895.259521,1558.292358,178.74231,3701.511963,1342.039185,198.373993,3660.303955,1324.389282,121.246353,3805.178467,1340.785034,133.581635
966,3552.63501,1042.795776,-195.817184,3517.09082,1059.564331,-238.192764,3473.647705,1049.003296,-122.719284,3586.970459,1053.010376,-67.807228,3521.436768,1041.910645,-151.064453,3537.473145,1038.393677,-287.365112,3813.31543,1666.680786,230.56926,3898.794189,1640.964722,147.951477,3895.175293,1558.309204,178.712936,3701.498047,1342.056396,198.41243,3660.290283,1324.422852,121.255882,3805.212646,1340.804077,133.564423
967,3552.726074,1042.846558,-195.879837,3517.172852,1059.689087,-238.310715,3473.512939,1049.049194,-122.749443,3586.951904,1053.002563,-67.825676,3521.454834,1041.858765,-151.06366,3537.473877,1038.390869,-287.361755,3813.310303,1666.692017,230.568527,3898.759277,1640.965942,147.936157,3895.253906,1558.320068,178.727783,3701.51001,1342.079224,198.423584,3660.294678,1324.432739,121.224457,3805.213623,1340.819214,133.551163
968,3552.812744,1042.904297,-195.94519,3517.23999,1059.817261,-238.435745,3473.431641,1049.091919,-122.756485,3586.981445,1053.018677,-67.817329,3521.456299,1041.861694,-151.051254,3537.491699,1038.422119,-287.386597,3813.310791,1666.714966,230.565674,3898.74707,1640.974487,147.938507,3895.192627,1558.362305,178.72583,3701.517822,1342.101074,198.428345,3660.286133,1324.445801,121.244186,3805.279541,1340.835083,133.551041
969,3552.923584,1042.971802,-196.023621,3517.337158,1059.941528,-238.547607,3473.147217,1049.082764,-122.811806,3587.001465,1053.015625,-67.844788,3521.453125,1041.870239,-151.053635,3537.458008,1038.43689,-287.392944,3813.335205,1666.695312,230.547989,3898.739746,1640.985596,147.927795,3895.19458,1558.403931,178.674088,3701.513428,1342.109131,198.407074,3660.303711,1324.439697,121.22979,3805.207031,1340.824219,133.535324
970,3553.081055,1042.940918,-196.17749,3517.421631,1060.056152,-238.637207,3472.979004,1049.086304,-122.893394,3587.018555,1053.024536,-67.839958,3521.44043,1041.859619,-151.069595,3537.449951,1038.435059,-287.396881,3813.308105,1666.717041,230.541702,3898.751465,1640.98584,147.920135,3895.182617,1558.36499,178.662491,3701.489746,1342.117676,198.408188,3660.297119,1324.418335,121.245888,3805.182129,1340.817749,133.549789
971,3553.191406,1043.113159,-196.206512,3517.46875,1060.184326,-238.738144,3472.900879,1049.224243,-122.824631,3587.030029,1053.016602,-67.860756,3521.041016,1042.009644,-151.335281,3537.454834,1038.454834,-287.424072,3813.308838,1666.718506,230.528687,3898.785889,1641.02063,147.92868,3895.29248,1558.394531,178.664642,3701.492432,1342.116455,198.405029,3660.312012,1324.394531,121.226685,3805.191406,1340.800049,133.540192
972,3553.479248,1043.092163,-196.30069,3517.583252,1060.306152,-238.856659,3472.825195,1049.347778,-122.783333,3587.055176,1053.023682,-67.863625,3521.371338,1041.943726,-151.102829,3537.454834,1038.464844,-287.433319,3813.291748,1666.721802,230.519958,3898.77832,1641.034912,147.924377,3895.322754,1558.395874,178.630356,3701.553223,1342.140869,198.353531,3660.30957,1324.375,121.232864,3805.185791,1340.782104,133.533401
