Frame,left_001_X,left_001_Y,left_001_Z,left_002_X,left_002_Y,left_002_Z,left_003_X,left_003_Y,left_003_Z,volume_001_X,volume_001_Y,volume_001_Z,volume_002_X,volume_002_Y,volume_002_Z,volume_003_X,volume_003_Y,volume_003_Z,webcam_001_X,webcam_001_Y,webcam_001_Z,webcam_002_X,webcam_002_Y,webcam_002_Z,webcam_003_X,webcam_003_Y,webcam_003_Z,zed_volume_001_X,zed_volume_001_Y,zed_volume_001_Z,zed_volume_002_X,zed_volume_002_Y,zed_volume_002_Z,zed_volume_003_X,zed_volume_003_Y,zed_volume_003_Z
4847,3522.429199,1137.982178,-270.46109,3564.377197,1166.997559,-209.315033,3458.72168,1159.156006,-109.456367,3587.597168,1052.645386,-69.969185,3520.536133,1041.662842,-151.743134,3536.616455,1038.032837,-288.157898,3813.070801,1665.985596,230.301727,3899.031982,1640.252808,148.027191,3895.288818,1557.055176,178.507645,3701.118896,1341.447388,198.561844,3659.938965,1323.198364,121.162788,3804.797607,1339.708496,132.822784
4848,3522.19458,1138.901367,-270.634705,3564.157715,1168.349731,-209.518829,3458.682617,1159.762329,-109.42659,3587.643066,1052.69873,-70.033119,3520.525146,1041.662598,-151.738693,3536.601074,1038.01709,-288.134033,3813.072266,1665.995972,230.258591,3899.033447,1640.249268,148.010666,3895.291016,1557.037231,178.502808,3701.128418,1341.397583,198.617294,3659.923828,1323.178467,121.170181,3804.786621,1339.689819,132.810272
4849,3522.026123,1139.985352,-270.541382,3563.830322,1169.315552,-209.929031,3458.513916,1160.526733,-109.446678,3587.624268,1052.684082,-69.962006,3520.519775,1041.636597,-151.749985,3536.599609,1038.014526,-288.157318,3813.083008,1665.99707,230.257935,3899.042725,1640.259644,147.992249,3895.368896,1557.049194,178.448944,3701.087402,1341.400146,198.592987,3659.91333,1323.168823,121.144104,3804.788574,1339.675415,132.814087
4850,3522.081055,1141.032349,-270.719269,3563.689697,1170.310791,-209.78949,3458.51416,1161.462524,-109.705292,3587.655029,1052.707764,-70.013725,3520.513184,1041.621338,-151.751282,3536.568848,1038.010498,-288.156647,3813.087402,1666.000854,230.261307,3899.036621,1640.255493,147.969757,3895.391113,1557.038574,178.456253,3701.080078,1341.397949,198.585709,3659.900635,1323.144653,121.11853,3804.780518,1339.669312,132.81366
4851,3521.853271,1142.000122,-271.015045,3563.540283,1171.704224,-210.087692,3458.427002,1162.365479,-109.8451,3587.661621,1052.703003,-70.028732,3520.498535,1041.611816,-151.760391,3536.54248,1037.990479,-288.131042,3813.098389,1666.000732,230.237244,3899.110352,1640.271484,147.943359,3895.382324,1557.042725,178.435791,3701.067139,1341.385254,198.591385,3659.865967,1323.137573,121.128059,3804.78418,1339.664429,132.784973
4852,3521.438965,1143.203125,-271.254669,3563.337646,1172.854126,-210.343704,3458.312012,1163.139648,-109.789307,3587.680908,1052.717407,-70.052536,3520.483398,1041.613281,-151.758652,3536.543701,1037.973999,-288.119019,3813.112061,1666.000854,230.226883,3899.110596,1640.275024,147.931824,3895.387939,1557.042725,178.442078,3701.127197,1341.352173,198.629227,3659.850098,1323.112183,121.101227,3804.760986,1339.641968,132.80838
4853,3520.990967,1144.369873,-271.489624,3563.320068,1173.696167,-210.376511,3458.368652,1163.826904,-109.770592,3587.669189,1052.717285,-70.035385,3520.479736,1041.602905,-151.762558,3536.543701,1037.978271,-288.121735,3813.088867,1665.997925,230.211456,3899.073975,1640.254883,147.979019,3895.439209,1557.012329,178.401978,3701.120605,1341.348511,198.62323,3659.851562,1323.091309,121.091957,3804.766602,1339.625,132.787827
4854,3521.039795,1145.369751,-271.721649,3563.197998,1174.857178,-210.582947,3458.317871,1164.559204,-109.934929,3587.6521,1052.715454,-70.023071,3520.473145,1041.596069,-151.753494,3536.595947,1037.944458,-288.162842,3813.083008,1666.011108,230.229996,3899.115723,1640.287842,147.945175,3895.404053,1557.035034,178.4375,3701.141602,1341.375244,198.605179,3659.834717,1323.108643,121.123199,3804.758301,1339.631958,132.827957
4855,3520.989014,1146.428711,-271.975281,3563.069336,1176.047363,-210.792862,3458.328125,1165.503296,-110.183235,3587.641846,1052.728394,-70.009178,3520.476562,1041.601929,-151.750793,3536.563232,1037.968384,-288.118683,3813.103271,1666.013184,230.24144,3899.098877,1640.274536,147.937195,3895.408203,1557.02417,178.387909,3701.070068,1341.36499,198.590729,3659.837891,1323.085083,121.117424,3804.745117,1339.627686,132.818008
4856,3520.769775,1147.839478,-272.21637,3562.9104,1177.132812,-210.975555,3458.26123,1166.440186,-110.175224,3587.560059,1052.702881,-69.931511,3520.488525,1041.59082,-151.756866,3536.54126,1037.971436,-288.121674,3813.087158,1666.003052,230.252167,3899.055176,1640.247681,147.972214,3895.378662,1557.042603,178.44841,3701.100342,1341.338013,198.634018,3659.8479,1323.098389,121.138031,3804.732422,1339.633911,132.812469
4857,3520.601807,1148.815063,-272.48996,3562.740479,1178.115601,-211.276871,3458.00708,1167.182983,-110.395638,3587.575684,1052.741943,-69.986198,3520.497559,1041.590332,-151.740463,3536.542969,1037.975952,-288.139984,3813.0979,1665.996948,230.28186,3899.04248,1640.255005,147.99556,3895.361328,1557.067627,178.469681,3701.099365,1341.350098,198.631073,3659.862793,1323.10083,121.142876,3804.744385,1339.654175,132.803833
4858,3520.555176,1149.687622,-272.667694,3562.694092,1179.140625,-211.293167,3458.096924,1168.156616,-110.294487,3587.543701,1052.707153,-69.932724,3520.495361,1041.585938,-151.738266,3536.566895,1038.072021,-288.204895,3813.104736,1666.005859,230.306061,3899.036865,1640.256226,148.019089,3895.284912,1557.055176,178.506454,3701.060303,1341.372192,198.600861,3659.873535,1323.109985,121.159203,3804.743164,1339.657349,132.811203
4859,3520.598633,1150.763062,-272.799042,3562.623779,1180.257935,-211.641586,3458.133789,1169.009155,-110.613647,3587.491211,1052.732788,-69.91053,3520.51123,1041.591064,-151.725723,3536.631104,1038.103882,-288.199158,3813.092773,1666.002808,230.322647,3899.026855,1640.267334,148.036758,3895.282471,1557.058716,178.524155,3701.058594,1341.380127,198.603577,3659.881836,1323.135742,121.169006,3804.723145,1339.669434,132.823502
4860,3520.375977,1151.922607,-273.019257,3562.354004,1181.603271,-211.889145,3458.208984,1169.85144,-110.427864,3587.468994,1052.692261,-69.873352,3520.539062,1041.603027,-151.735779,3536.623779,1038.01355,-288.132324,3813.086914,1665.983398,230.356964,3899.014404,1640.255493,148.062408,3895.278809,1557.084839,178.5504,3701.112305,1341.366211,198.590683,3659.87793,1323.132812,121.197929,3804.734375,1339.67749,132.809158
4861,3520.214355,1152.733643,-273.20929,3562.22998,1182.635986,-212.223221,3458.022461,1170.684692,-110.886734,3587.475098,1052.729126,-69.911285,3520.55542,1041.605103,-151.727859,3536.694336,1037.9646,-288.120575,3813.087158,1665.98291,230.379272,3899.019531,1640.259399,148.049942,3895.263916,1557.076782,178.566116,3701.060791,1341.387939,198.550598,3659.908447,1323.156494,121.19693,3804.736572,1339.69397,132.839615
4862,3520.102051,1153.766724,-273.180359,3562.199463,1183.485352,-212.453522,3457.968506,1171.760376,-110.691811,3587.456787,1052.730469,-69.897011,3520.55249,1041.606689,-151.716599,3536.722412,1037.986084,-288.103333,3813.071045,1665.994995,230.385574,3899.012207,1640.250854,148.082397,3895.227051,1557.090698,178.566589,3701.078613,1341.404907,198.536011,3659.928955,1323.178345,121.216919,3804.722656,1339.706787,132.836365
4863,3520.106689,1154.884521,-273.195251,3562.185059,1184.695557,-212.534836,3457.924561,1172.567261,-110.85463,3587.440918,1052.723022,-69.934052,3520.55957,1041.62439,-151.710648,3536.723145,1038.158081,-288.223755,3813.069092,1665.994385,230.400925,3898.994141,1640.250854,148.087875,3895.226807,1557.099731,178.61174,3701.070312,1341.406006,198.607056,3659.928467,1323.195801,121.237274,3804.729248,1339.729248,132.845673
4864,3520.095947,1155.755371,-273.361267,3562.117676,1185.802856,-212.758835,3457.983154,1173.337646,-111.048813,3587.46582,1052.692261,-69.918526,3520.579102,1041.640625,-151.71579,3536.671631,1038.101685,-288.212555,3813.070801,1666.010376,230.43663,3899.002686,1640.239502,148.075424,3895.195557,1557.043457,178.568939,3701.073486,1341.420654,198.565125,3659.927246,1323.218506,121.248695,3804.732422,1339.733154,132.815262
4865,3519.821289,1156.781494,-273.705963,3562.044922,1186.724731,-213.011581,3457.961914,1174.188965,-111.27079,3587.469971,1052.683716,-69.899078,3520.593262,1041.646729,-151.71814,3536.69165,1038.083252,-288.160156,3813.063477,1666.017944,230.425812,3898.991943,1640.222778,148.075851,3895.201904,1557.021729,178.536423,3701.111328,1341.527588,198.645096,3659.95752,1323.231689,121.246567,3804.741455,1339.739014,132.821976
4866,3519.5271,1157.831543,-273.932922,3561.89624,1187.636475,-213.116959,3457.971924,1175.037598,-111.444,3587.486572,1052.674561,-69.938408,3520.590576,1041.650879,-151.706543,3536.696289,1038.07251,-288.160889,3813.055176,1666.012939,230.44014,3898.988281,1640.237427,148.087021,3895.213623,1557.058105,178.568893,3701.12915,1341.549561,198.590729,3659.958008,1323.227051,121.24881,3804.757324,1339.738037,132.81131
4867,3519.188477,1158.748169,-273.975433,3561.986084,1188.688477,-213.232437,3457.937988,1176.111084,-111.349518,3587.511719,1052.664062,-69.961479,3520.594482,1041.658447,-151.727921,3536.698975,1038.078003,-288.17749,3813.048096,1666.008545,230.427811,3898.990479,1640.239014,148.096252,3895.218994,1557.099121,178.604233,3701.134277,1341.557129,198.622711,3659.984131,1323.233032,121.212799,3804.765137,1339.732544,132.818558
4868,3519.115723,1159.565186,-273.884674,3562.030029,1189.647583,-213.338882,3457.94043,1176.893555,-111.420509,3587.545166,1052.671509,-70.000809,3520.576172,1041.660156,-151.713211,3536.703857,1038.083374,-288.177582,3813.042236,1666.00061,230.396378,3898.993164,1640.236938,148.094223,3895.215088,1557.099731,178.599274,3701.16748,1341.541138,198.631653,3659.992432,1323.229614,121.206062,3804.781006,1339.726196,132.804031
4869,3518.931641,1160.37561,-274.082428,3561.889648,1190.661133,-213.531494,3457.999023,1177.560303,-111.601349,3587.571045,1052.673706,-69.970505,3520.572266,1041.651001,-151.747986,3536.700684,1038.067017,-288.162872,3813.040039,1665.989624,230.391159,3899.006836,1640.237671,148.087692,3895.253906,1557.088623,178.559235,3701.109619,1341.435547,198.626389,3659.964355,1323.214233,121.214584,3804.787598,1339.731567,132.799881
4870,3518.682617,1161.501343,-274.272675,3561.669189,1191.466309,-213.847549,3458.044678,1178.454834,-111.945145,3587.557373,1052.682617,-69.977295,3520.564941,1041.657959,-151.7509,3536.688965,1038.069702,-288.18808,3813.063477,1665.984863,230.388199,3899.025391,1640.246826,148.056946,3895.250732,1557.068481,178.536545,3701.115967,1341.415771,198.623703,3659.964355,1323.207031,121.182785,3804.781494,1339.718506,132.794525
4871,3518.485107,1162.400269,-274.390411,3561.75,1192.392822,-213.961655,3458.025391,1179.091187,-112.072807,3587.304932,1052.418945,-69.82077,3520.55835,1041.631348,-151.771637,3536.655762,1038.051636,-288.201324,3813.050537,1665.991211,230.360153,3899.006836,1640.244385,148.037155,3895.333252,1557.06189,178.500732,3701.11377,1341.411377,198.611115,3659.948486,1323.185913,121.174644,3804.788086,1339.709961,132.786255
4872,3518.23877,1163.270996,-274.688629,3561.803711,1193.446899,-214.039871,3458.145996,1180.117188,-112.036217,3587.09082,1052.31665,-69.648979,3520.542725,1041.646973,-151.747726,3536.606201,1038.052246,-288.200958,3813.059082,1666.006226,230.316788,3899.019531,1640.251587,148.030273,3895.309082,1557.038818,178.527557,3701.074951,1341.420898,198.57959,3659.924561,1323.190918,121.179176,3804.789795,1339.694946,132.773407
4873,3518.185059,1164.095459,-274.980927,3561.643799,1194.448608,-214.206985,3458.16626,1180.985352,-112.215904,3586.912598,1052.280396,-69.540833,3520.533691,1041.630249,-151.777237,3536.580566,1038.044312,-288.21106,3813.06665,1666.01123,230.266464,3899.024902,1640.26416,148.006226,3895.298828,1557.01416,178.52005,3701.157471,1341.414307,198.559204,3659.927246,1323.171509,121.131325,3804.78833,1339.67395,132.763062
4874,3518.134277,1165.149292,-275.139801,3561.451904,1195.404541,-214.343384,3458.095947,1181.719604,-112.463905,3586.931885,1052.342285,-69.636673,3520.514893,1041.630249,-151.785934,3536.542969,1038.028809,-288.23761,3813.067139,1666.016113,230.261307,3899.037598,1640.263184,148.007385,3895.368164,1557.026489,178.452652,3701.086914,1341.392822,198.564697,3659.919434,1323.134521,121.098175,3804.772217,1339.648315,132.776611
4875,3518.29126,1165.940308,-275.489166,3561.287598,1196.326782,-214.620056,3458.093262,1182.335815,-112.511223,3586.682373,1052.22644,-69.373848,3520.500244,1041.611694,-151.788025,3536.535156,1038.004517,-288.211609,3813.084473,1666.009766,230.246567,3899.061523,1640.258423,147.984299,3895.426025,1556.998535,178.401947,3701.15918,1341.382568,198.568283,3659.896973,1323.13208,121.10434,3804.792725,1339.631104,132.787476
4876,3518.648682,1167.265625,-275.729523,3561.281982,1197.51123,-215.010269,3458.227295,1182.791016,-112.444084,3586.468018,1052.17395,-69.386513,3520.502686,1041.603638,-151.778183,3536.589111,1037.964966,-288.223877,3813.07959,1665.992798,230.238495,3899.041016,1640.259521,147.967804,3895.411377,1556.994629,178.434479,3701.116211,1341.413452,198.53421,3659.875488,1323.105347,121.115257,3804.785889,1339.630127,132.784592
4877,3518.849365,1168.326294,-275.921844,3561.22583,1198.472656,-215.146347,3458.353271,1183.403809,-112.519936,3586.307129,1052.126953,-69.287407,3520.494873,1041.610352,-151.776672,3536.539551,1037.999146,-288.192596,3813.088135,1666.001099,230.224152,3899.067627,1640.252563,147.966797,3895.426025,1556.985718,178.399338,3701.16333,1341.38208,198.555588,3659.876709,1323.100952,121.096214,3804.788818,1339.624634,132.767288
4878,3519.088135,1169.279175,-276.155823,3561.049072,1199.379639,-215.275711,3458.531738,1184.460571,-112.697746,3586.14209,1052.067993,-69.201965,3520.481201,1041.60022,-151.783936,3536.482666,1037.998291,-288.212891,3813.093994,1666.003296,230.216507,3899.096924,1640.260498,147.9245,3895.434814,1556.979004,178.387085,3701.15625,1341.363281,198.559265,3659.855957,1323.082642,121.106911,3804.773682,1339.624512,132.778183
4879,3519.191162,1170.173584,-276.437653,3560.942383,1200.379883,-215.522354,3458.448975,1185.280151,-112.841873,3586.028564,1052.052734,-69.135536,3520.496338,1041.606689,-151.777618,3536.553711,1037.97168,-288.230072,3813.095703,1665.997681,230.22937,3899.104248,1640.260986,147.894318,3895.431396,1556.978882,178.412247,3701.155029,1341.363281,198.550888,3659.876465,1323.078613,121.080589,3804.768311,1339.629272,132.778488
4880,3519.068115,1171.03064,-276.624542,3561.049561,1201.380615,-215.646881,3458.407227,1185.95105,-112.85865,3585.895508,1052.065308,-68.935822,3520.498047,1041.588013,-151.765823,3536.51001,1037.993652,-288.176086,3813.116455,1665.997803,230.247375,3899.099365,1640.282349,147.912262,3895.403809,1556.995239,178.399292,3701.160889,1341.369873,198.570557,3659.863281,1323.092896,121.110092,3804.76709,1339.620483,132.771805
4881,3519.036865,1172.189575,-276.391846,3561.140381,1202.278931,-215.644684,3458.457275,1186.543823,-113.000168,3585.948242,1052.033936,-69.059067,3520.501465,1041.574341,-151.755966,3536.502197,1038.003052,-288.18515,3813.080566,1666.005737,230.267975,3899.054932,1640.257202,147.969589,3895.406494,1556.997925,178.436615,3701.160156,1341.369995,198.57753,3659.845215,1323.10376,121.139648,3804.747314,1339.634766,132.80246
4882,3518.549316,1173.083252,-276.693481,3561.009033,1203.109131,-215.756577,3458.514648,1187.310547,-113.092484,3586.026367,1052.088623,-69.090591,3520.520508,1041.589966,-151.747162,3536.544189,1038.017334,-288.188995,3813.101074,1665.996948,230.281357,3899.036865,1640.249512,147.992126,3895.451172,1557.100342,178.350159,3701.123535,1341.362915,198.610748,3659.870605,1323.100098,121.127808,3804.737305,1339.625488,132.801788
4883,3518.059326,1173.657471,-276.729309,3560.856689,1204.025879,-215.928024,3458.506348,1188.268799,-112.997742,3585.985107,1052.110229,-68.971748,3520.503174,1041.591675,-151.741348,3536.568359,1038.008057,-288.162384,3813.106201,1665.993774,230.305847,3899.038574,1640.240601,147.995575,3895.4021,1557.047485,178.461761,3701.109375,1341.403564,198.553955,3659.891113,1323.127808,121.147369,3804.735352,1339.645142,132.819046
4884,3517.790283,1174.331543,-276.741638,3560.878662,1204.973145,-216.075623,3458.51123,1189.252808,-113.278229,3585.952393,1052.129761,-68.977844,3520.532227,1041.597656,-151.736008,3536.566895,1038.038208,-288.160278,3813.094727,1665.987183,230.328308,3899.043945,1640.239136,148.030472,3895.343018,1557.048462,178.491913,3701.135254,1341.434082,198.542953,3659.887695,1323.115112,121.164574,3804.740723,1339.667236,132.820374
4885,3517.88501,1175.545288,-276.891724,3561.050293,1205.858521,-216.227737,3458.539062,1189.865479,-113.329163,3586.067871,1052.158569,-69.138702,3520.546143,1041.599854,-151.72084,3536.606934,1038.034302,-288.164337,3813.077393,1665.978149,230.347778,3899.027344,1640.240112,148.022339,3895.314941,1557.073975,178.495865,3701.126953,1341.433716,198.535767,3659.886475,1323.135864,121.193787,3804.730225,1339.672241,132.834076
4886,3517.921143,1176.550049,-276.99939,3561.014893,1206.679321,-216.43132,3458.583008,1190.641602,-113.522606,3586.0896,1052.162842,-69.014786,3520.563232,1041.612915,-151.70932,3536.627197,1038.058838,-288.166931,3813.083496,1665.9729,230.368759,3899.020264,1640.235962,148.028442,3895.315186,1557.085327,178.520157,3701.081787,1341.420166,198.567337,3659.907227,1323.151611,121.196175,3804.715576,1339.686401,132.847244
4887,3517.912354,1177.277588,-277.153076,3560.953125,1207.553345,-216.383987,3458.539062,1191.312012,-113.574478,3586.066162,1052.170654,-68.99865,3520.584473,1041.627686,-151.728165,3536.639893,1038.068359,-288.171783,3813.074219,1665.973633,230.382004,3899.013184,1640.245117,148.059631,3895.265625,1557.077515,178.560928,3701.0979,1341.410156,198.63678,3659.926758,1323.178833,121.199646,3804.722412,1339.700806,132.850235
4888,3517.911133,1177.963867,-277.279327,3561.027344,1208.406128,-216.57254,3458.500977,1192.422119,-113.457802,3586.105957,1052.197998,-68.991722,3520.559326,1041.644897,-151.72081,3536.656006,1038.097412,-288.180481,3813.066162,1665.969849,230.389786,3899.005371,1640.234985,148.070374,3895.200684,1557.010498,178.537613,3701.071289,1341.429077,198.532684,3659.940918,1323.198975,121.218773,3804.738037,1339.711304,132.845474
4889,3517.97998,1178.757812,-277.41449,3561.100342,1209.420166,-216.848495,3458.479248,1193.10791,-113.489883,3586.09375,1052.214233,-68.998871,3520.566895,1041.661621,-151.71991,3536.656738,1038.099365,-288.198883,3813.066895,1665.965576,230.417938,3898.993896,1640.238403,148.079239,3895.215576,1556.984863,178.561844,3701.123535,1341.438477,198.549179,3659.960693,1323.223877,121.231224,3804.751953,1339.720337,132.839981
4890,3518.102783,1179.953979,-277.616425,3561.081055,1210.346436,-217.104935,3458.5979,1193.949585,-113.954323,3586.116699,1052.2146,-68.993034,3520.586426,1041.648315,-151.708633,3536.533203,1038.138794,-288.364777,3813.055176,1665.971802,230.399292,3898.990967,1640.223633,148.085022,3895.229736,1557.048828,178.570969,3701.079346,1341.464478,198.592316,3659.987061,1323.212036,121.215538,3804.744385,1339.724365,132.849319
4891,3518.153564,1180.834351,-277.771118,3561.03418,1211.057129,-217.238235,3458.769531,1194.533691,-114.224197,3586.076904,1052.213501,-68.99498,3520.803223,1041.48877,-151.595932,3536.481201,1038.131958,-288.375214,3813.057129,1665.977783,230.388153,3898.976074,1640.231323,148.072693,3895.194092,1557.034058,178.547821,3701.074463,1341.468018,198.539734,3659.964844,1323.223877,121.232491,3804.747803,1339.728149,132.85408
4892,3518.316162,1181.579346,-278.203003,3561.050293,1211.976807,-217.178589,3458.954102,1195.067261,-114.298088,3586.068604,1052.234619,-68.991173,3520.705322,1041.581787,-151.681793,3536.471924,1038.133301,-288.388184,3813.056641,1665.97229,230.394531,3898.979004,1640.2146,148.049805,3895.223877,1557.052734,178.560013,3701.077393,1341.459839,198.523087,3659.982422,1323.232178,121.213463,3804.766113,1339.740967,132.809448
4893,3518.620361,1182.346191,-278.550323,3560.972656,1212.824829,-217.270493,3458.801514,1196.024902,-114.196632,3586.039551,1052.240356,-69.027199,3520.804443,1041.488159,-151.617874,3536.475586,1038.125,-288.380646,3813.04834,1665.975586,230.373413,3898.981201,1640.226318,148.063812,3895.230957,1557.065308,178.557602,3701.067139,1341.464355,198.585693,3659.9646,1323.231201,121.235168,3804.765137,1339.737183,132.813293
4894,3518.987061,1183.266113,-278.794434,3560.861084,1213.862305,-217.56929,3459.017334,1196.876099,-114.617096,3586.008789,1052.228394,-68.996147,3520.648193,1041.588989,-151.696823,3536.45752,1038.110718,-288.393402,3813.04541,1665.978516,230.346832,3899.0,1640.238525,148.060654,3895.243408,1557.067017,178.534515,3701.064209,1341.457764,198.591522,3659.96582,1323.218628,121.204323,3804.784912,1339.72998,132.79306
4895,3519.304443,1184.133057,-279.068054,3560.888672,1214.843872,-217.996277,3459.086182,1197.422119,-114.754944,3586.020996,1052.211182,-68.971245,3520.55835,1041.654053,-151.745895,3536.439697,1038.114624,-288.405151,3813.056885,1665.988159,230.338654,3898.996826,1640.22998,148.025726,3895.272461,1557.052368,178.550507,3701.061035,1341.444824,198.594986,3659.942627,1323.209229,121.207687,3804.790771,1339.712524,132.78743
4896,3519.358643,1185.017578,-279.494507,3560.866943,1215.682617,-218.214417,3459.10791,1198.05481,-114.81813,3585.993164,1052.191895,-68.959633,3520.535645,1041.664673,-151.769882,3536.414795,1038.086914,-288.412842,3813.078369,1665.975708,230.309219,3899.007324,1640.237549,148.031311,3895.287842,1557.039673,178.528488,3701.105713,1341.483398,198.550522,3659.948975,1323.19104,121.160568,3804.778564,1339.715332,132.796112
4897,3519.41626,1185.910034,-279.545471,3560.733398,1216.345337,-218.167252,3459.071777,1198.634888,-114.899818,3585.989014,1052.185913,-68.955956,3520.528809,1041.641479,-151.765747,3536.396973,1038.073975,-288.41095,3813.067139,1665.990112,230.290802,3899.028076,1640.250244,148.015457,3895.343506,1557.037842,178.460037,3701.155029,1341.465088,198.564011,3659.917969,1323.177246,121.16571,3804.788574,1339.690674,132.789291
4898,3519.078125,1186.508057,-279.475098,3560.682617,1216.98291,-218.208649,3459.074463,1199.394287,-115.130562,3585.971191,1052.15332,-68.955048,3520.532227,1041.627197,-151.764175,3536.37793,1038.066528,-288.407562,3813.077637,1666.004883,230.258057,3899.033691,1640.255127,148.001419,3895.374023,1557.021851,178.462097,3701.113037,1341.446289,198.533722,3659.928467,1323.162964,121.140961,3804.789307,1339.665894,132.797195
4899,3518.956299,1187.365234,-279.393433,3560.750488,1217.78418,-218.351013,3458.881348,1200.238159,-114.880829,3585.95874,1052.165161,-68.953461,3520.532715,1041.608032,-151.780777,3536.349365,1038.062622,-288.416901,3813.070312,1665.988892,230.258698,3899.039062,1640.259033,147.989624,3895.380371,1557.007568,178.456589,3701.121094,1341.437378,198.524399,3659.897705,1323.137329,121.13736,3804.792725,1339.660034,132.77623
4900,3518.673828,1187.998413,-279.544098,3560.687744,1218.743896,-218.540756,3459.088135,1200.932495,-115.213905,3585.908691,1052.158813,-68.971642,3520.499268,1041.607178,-151.789673,3536.339844,1038.039795,-288.426025,3813.068604,1665.998901,230.212448,3899.108398,1640.272461,147.935593,3895.415527,1556.991211,178.406204,3701.157715,1341.399414,198.582062,3659.898438,1323.115967,121.090889,3804.785645,1339.651367,132.76152
4901,3518.402832,1188.62793,-279.443726,3560.522217,1219.6427,-218.890884,3459.197754,1201.564819,-115.270325,3585.893799,1052.161499,-68.943626,3520.488281,1041.599487,-151.768311,3536.331299,1038.03833,-288.415863,3813.082031,1665.998779,230.196472,3899.105957,1640.269165,147.930588,3895.414551,1556.977051,178.405121,3701.157471,1341.385986,198.580002,3659.880127,1323.105469,121.083725,3804.769043,1339.630859,132.753983
4902,3518.170654,1189.572754,-279.518982,3560.45166,1220.348267,-218.922379,3459.209473,1202.199219,-115.407425,3585.97168,1052.147461,-69.123238,3520.480225,1041.60144,-151.775803,3536.321045,1038.038208,-288.391846,3813.084473,1665.991577,230.207626,3899.073486,1640.248169,147.959244,3895.404297,1556.976318,178.370651,3701.147217,1341.373291,198.589172,3659.868408,1323.0979,121.089043,3804.782715,1339.633057,132.761795
4903,3518.338867,1190.644287,-279.583618,3560.598389,1221.124756,-218.88559,3459.187256,1202.831909,-115.561081,3586.050049,1052.219116,-69.165642,3520.486328,1041.588745,-151.773712,3536.330811,1038.026489,-288.399414,3813.112549,1665.983521,230.214798,3899.111572,1640.271729,147.926376,3895.369141,1557.003296,178.409286,3701.111328,1341.407715,198.560272,3659.871094,1323.106079,121.081589,3804.778076,1339.619507,132.756973
4904,3518.013672,1191.472046,-280.074188,3560.486572,1222.326416,-219.018433,3459.224121,1203.560669,-115.752426,3586.087646,1052.232544,-69.20578,3520.494141,1041.591797,-151.776764,3536.30542,1038.02124,-288.39621,3813.112549,1666.002319,230.223663,3899.107178,1640.273804,147.910355,3895.394531,1556.998535,178.394592,3701.14624,1341.380127,198.586166,3659.867676,1323.092773,121.080658,3804.77417,1339.621826,132.755508
4905,3517.720459,1192.100342,-280.114929,3560.29834,1223.19751,-219.430222,3459.054932,1204.424561,-115.510727,3586.106201,1052.218628,-69.195473,3520.498291,1041.59729,-151.760086,3536.341553,1038.019287,-288.37381,3813.102295,1665.983643,230.23793,3899.109375,1640.248901,147.905243,3895.4021,1556.999268,178.401627,3701.136475,1341.359131,198.59671,3659.861572,1323.085205,121.081367,3804.759521,1339.625854,132.767212
4906,3517.534424,1192.918579,-280.117828,3560.274658,1223.862183,-219.431137,3459.267822,1205.253662,-115.792137,3586.116211,1052.222168,-69.168274,3520.481689,1041.589966,-151.748978,3536.332764,1038.025513,-288.382904,3813.091797,1665.978638,230.234009,3899.060791,1640.239746,147.963684,3895.402588,1556.992432,178.427856,3701.112305,1341.399292,198.556793,3659.876221,1323.099243,121.093697,3804.75415,1339.630737,132.786484
4907,3517.598145,1193.923584,-280.223785,3560.314453,1224.381104,-219.276031,3459.403564,1205.858887,-115.903625,3586.125732,1052.219971,-69.145485,3520.515381,1041.59375,-151.740433,3536.357178,1038.029907,-288.369995,3813.090332,1665.982544,230.265717,3899.044922,1640.244751,148.006104,3895.389404,1557.010986,178.425079,3701.138184,1341.389404,198.595901,3659.885986,1323.106201,121.119087,3804.74707,1339.634766,132.78627
4908,3517.696533,1194.821289,-280.525818,3560.346436,1225.322266,-219.489426,3459.442871,1206.506714,-116.054268,3585.990723,1052.216064,-68.960793,3520.523682,1041.585938,-151.738037,3536.381592,1038.040527,-288.366455,3813.070801,1665.979858,230.296967,3899.037842,1640.249146,148.021179,3895.33667,1557.052979,178.489059,3701.134766,1341.398438,198.615891,3659.886719,1323.116943,121.13678,3804.732422,1339.669067,132.798676
4909,3517.59082,1195.578857,-280.611908,3560.409912,1226.240845,-219.629395,3459.501953,1207.238525,-116.180191,3586.060547,1052.212402,-69.093208,3520.537842,1041.59729,-151.741898,3536.417725,1038.059937,-288.354095,3813.08252,1665.977173,230.321625,3899.032715,1640.246094,148.038162,3895.263428,1557.055176,178.514923,3701.140381,1341.402344,198.606781,3659.889648,1323.136475,121.149719,3804.733643,1339.669678,132.79454
4910,3517.644531,1196.279785,-280.958038,3560.44043,1227.015503,-219.80275,3459.543213,1207.866943,-116.325584,3586.136475,1052.287354,-69.149536,3520.544678,1041.601318,-151.733368,3536.432861,1038.078857,-288.351776,3813.075195,1665.97937,230.338074,3899.030029,1640.239258,148.022873,3895.230713,1557.078247,178.530838,3701.095947,1341.383545,198.661804,3659.906982,1323.151733,121.170013,3804.724609,1339.67981,132.814392
