Frame,left_001_X,left_001_Y,left_001_Z,left_002_X,left_002_Y,left_002_Z,left_003_X,left_003_Y,left_003_Z,volume_001_X,volume_001_Y,volume_001_Z,volume_002_X,volume_002_Y,volume_002_Z,volume_003_X,volume_003_Y,volume_003_Z,webcam_001_X,webcam_001_Y,webcam_001_Z,webcam_002_X,webcam_002_Y,webcam_002_Z,webcam_003_X,webcam_003_Y,webcam_003_Z,zed_volume_001_X,zed_volume_001_Y,zed_volume_001_Z,zed_volume_002_X,zed_volume_002_Y,zed_volume_002_Z,zed_volume_003_X,zed_volume_003_Y,zed_volume_003_Z
4731,3506.514404,1095.072266,-255.929886,3556.025146,1103.092407,-215.220657,3503.35791,1165.283691,-141.749298,3537.267334,1040.427734,-289.516174,3586.854492,1053.995361,-70.124092,3521.131836,1043.796509,-152.794586,3812.909668,1668.539673,228.958282,3898.496094,1642.638062,146.488663,3894.786621,1559.549561,176.818237,3702.101074,1343.966187,196.692062,3660.133301,1325.886841,119.413124,3805.02002,1341.735474,132.250824
4732,3506.675049,1096.143799,-256.48288,3556.196533,1104.213501,-215.502487,3503.802734,1166.714844,-142.274963,3537.253174,1040.442505,-289.545258,3586.881592,1054.162476,-70.162415,3521.146973,1043.796021,-152.810791,3812.922607,1668.514648,228.954163,3898.51001,1642.647827,146.472824,3894.871826,1559.583008,176.917999,3702.065918,1343.902832,196.703445,3660.138428,1325.879028,119.395309,3805.041992,1341.724365,132.22731
4733,3507.067871,1097.436401,-256.549194,3556.153809,1105.411987,-215.696609,3503.806396,1168.313599,-142.730316,3537.291748,1040.46875,-289.54126,3586.930176,1054.223022,-70.169228,3521.160156,1043.789429,-152.829422,3812.920654,1668.500244,228.950577,3898.519775,1642.640625,146.464767,3894.893311,1559.594604,176.912643,3702.06958,1343.895386,196.705093,3660.144775,1325.858765,119.392677,3805.028809,1341.708374,132.230728
4734,3507.493652,1098.629028,-256.767273,3556.208008,1106.371826,-215.794617,3503.867188,1170.078125,-143.189087,3537.284668,1040.455322,-289.537659,3586.884033,1054.219482,-70.140533,3521.161377,1043.766968,-152.831314,3812.947021,1668.482178,228.915848,3898.530518,1642.649414,146.452957,3894.902344,1559.59375,176.919601,3702.084229,1343.890259,196.691635,3660.15332,1325.847534,119.386772,3805.036377,1341.699829,132.22377
4735,3507.897949,1099.540527,-257.232697,3556.332031,1107.342529,-215.971268,3503.905029,1171.603638,-144.063156,3537.286621,1040.433105,-289.545898,3586.836914,1054.185791,-70.137367,3521.164551,1043.768555,-152.847275,3812.950439,1668.47644,228.91246,3898.535645,1642.642334,146.449844,3894.922607,1559.598633,176.890396,3702.080078,1343.880249,196.65477,3660.157227,1325.855103,119.385796,3805.048096,1341.700928,132.222992
4736,3508.288818,1100.490601,-257.628387,3556.592041,1108.543701,-216.004913,3504.109131,1172.974487,-144.500046,3537.269531,1040.422363,-289.583374,3586.84668,1054.171021,-70.086624,3521.147461,1043.763672,-152.835831,3812.954102,1668.457886,228.924316,3898.53833,1642.619385,146.45134,3894.916748,1559.603516,176.910965,3702.081543,1343.830811,196.658829,3660.171875,1325.840698,119.368141,3805.051758,1341.677856,132.213135
4737,3508.332031,1102.056396,-257.940887,3556.634033,1109.847046,-216.270126,3504.13501,1174.740356,-145.068161,3537.253174,1040.39978,-289.588287,3586.793457,1054.195679,-70.083214,3521.161377,1043.759766,-152.845062,3812.963135,1668.452026,228.950134,3898.531982,1642.623657,146.450958,3894.934326,1559.606079,176.912567,3702.094238,1343.811401,196.661194,3660.172119,1325.858154,119.362968,3805.04834,1341.672974,132.217972
4738,3508.713135,1103.188477,-258.224091,3556.784424,1110.933838,-216.524002,3504.127441,1176.003784,-145.461197,3537.24585,1040.389771,-289.571503,3586.818359,1054.197632,-70.053764,3521.161865,1043.766479,-152.839203,3812.967529,1668.443604,228.936569,3898.536133,1642.614624,146.468475,3894.932861,1559.566528,176.932938,3702.100098,1343.789917,196.672897,3660.161133,1325.87439,119.342422,3805.068115,1341.684082,132.212982
4739,3509.101074,1104.10022,-258.774933,3557.022705,1111.911499,-216.800323,3504.296875,1177.704346,-145.923065,3537.217773,1040.352173,-289.594086,3586.831055,1054.204224,-70.067909,3521.14502,1043.769287,-152.82692,3812.948242,1668.45166,228.92897,3898.526367,1642.60083,146.463974,3894.918213,1559.541138,176.937164,3702.072021,1343.696045,196.701874,3660.14502,1325.865601,119.330414,3805.055176,1341.669067,132.229828
4740,3509.437744,1105.127563,-259.223145,3557.249756,1113.269653,-216.978378,3504.411621,1179.31189,-146.192123,3537.177734,1040.327148,-289.635681,3586.807129,1054.233643,-70.056709,3521.134521,1043.765503,-152.822998,3812.928467,1668.462158,228.95195,3898.527344,1642.595093,146.469055,3894.888428,1559.556396,176.939041,3702.099609,1343.724731,196.746689,3660.124756,1325.866577,119.336578,3805.04248,1341.659058,132.217728
4741,3509.567383,1106.455078,-259.628174,3557.5354,1114.410522,-217.317291,3504.825439,1180.848633,-147.115753,3537.236084,1040.328247,-289.527832,3586.82666,1054.269165,-70.076843,3521.122314,1043.767944,-152.81488,3812.92627,1668.459717,228.928177,3898.507812,1642.586426,146.478455,3894.895264,1559.540283,176.970734,3702.101807,1343.779053,196.713501,3660.121338,1325.887939,119.352913,3805.035645,1341.666504,132.229752
4742,3509.396729,1107.675659,-260.074615,3557.602539,1115.609619,-217.728653,3505.046143,1182.096436,-147.829178,3537.209473,1040.272461,-289.514984,3586.840576,1054.292114,-70.059677,3521.091797,1043.770386,-152.807571,3812.920166,1668.486938,228.945297,3898.509033,1642.559326,146.470779,3894.875977,1559.517334,176.95697,3702.140137,1343.783813,196.707993,3660.109619,1325.898071,119.345566,3805.023438,1341.651611,132.250427
4743,3509.422119,1108.43042,-260.523438,3557.830566,1116.683105,-218.278137,3505.133789,1183.680176,-148.145035,3537.218994,1040.237305,-289.380249,3586.842285,1054.293335,-70.042847,3521.072021,1043.782593,-152.76651,3812.901611,1668.510254,228.942917,3898.486816,1642.560791,146.505325,3894.740479,1559.42627,176.923981,3702.134521,1343.818115,196.725204,3660.101318,1325.902954,119.342583,3805.030518,1341.682373,132.256516
4744,3509.468018,1109.266846,-260.935303,3558.019043,1117.848145,-218.628845,3505.187744,1185.344604,-148.677353,3537.206543,1040.22644,-289.376892,3586.854492,1054.326294,-70.070786,3521.05835,1043.792358,-152.755707,3812.87085,1668.538452,228.951904,3898.479492,1642.563965,146.501648,3894.733643,1559.416016,176.929123,3702.157471,1343.831787,196.741837,3660.079346,1325.918579,119.340302,3805.037598,1341.681396,132.244675
4745,3509.553467,1110.480713,-261.099457,3558.463623,1119.075928,-218.905518,3505.156982,1186.745605,-149.289627,3537.208252,1040.228149,-289.379761,3586.871338,1054.364014,-70.083778,3521.051514,1043.803223,-152.764282,3812.846436,1668.562134,228.93808,3898.488037,1642.564209,146.507507,3894.720215,1559.397461,176.943954,3702.139648,1343.846558,196.746338,3660.074219,1325.926025,119.34108,3805.037354,1341.6875,132.269104
4746,3509.717041,1111.356201,-261.406128,3558.622803,1120.281616,-219.406494,3505.582764,1188.219849,-150.047501,3537.185791,1040.201172,-289.338989,3586.868896,1054.404785,-70.106865,3521.049805,1043.809692,-152.753815,3812.829346,1668.589722,228.934631,3898.470215,1642.565918,146.514099,3894.68042,1559.394775,176.964279,3702.162109,1343.848145,196.80011,3660.061768,1325.945801,119.342247,3805.039551,1341.697632,132.253433
4747,3509.773438,1112.239868,-262.088348,3558.762207,1121.289551,-219.882401,3505.762451,1189.907104,-150.76767,3537.210449,1040.210938,-289.363556,3586.876709,1054.400391,-70.102966,3521.056641,1043.812744,-152.77359,3812.837891,1668.613037,228.938644,3898.456543,1642.57019,146.515823,3894.699707,1559.389648,176.951736,3702.141113,1343.849121,196.777206,3660.054199,1325.943726,119.352928,3805.04126,1341.718018,132.255981
4748,3509.679688,1112.956055,-262.49939,3558.992188,1122.46875,-220.307236,3505.962402,1191.228394,-151.256805,3537.204346,1040.218994,-289.359741,3586.887207,1054.410278,-70.101166,3521.050049,1043.812012,-152.77005,3812.827393,1668.621948,228.931366,3898.443359,1642.572388,146.5233,3894.699219,1559.418701,176.95639,3702.084717,1343.869263,196.804398,3660.063477,1325.948486,119.357384,3805.029053,1341.726685,132.257858
4749,3509.671631,1114.086792,-262.461273,3559.148193,1123.407959,-220.718124,3506.206787,1192.644531,-151.935013,3537.199707,1040.216309,-289.354584,3586.891357,1054.415405,-70.115997,3521.060547,1043.813477,-152.754959,3812.837402,1668.617798,228.945206,3898.437012,1642.586426,146.526489,3894.687988,1559.422852,176.958984,3702.075684,1343.884399,196.819931,3660.067627,1325.950684,119.363953,3805.009521,1341.722778,132.258286
4750,3509.892822,1115.021484,-262.679169,3559.29248,1124.406372,-221.569733,3506.429199,1194.000977,-152.29834,3537.192383,1040.231201,-289.362549,3586.882812,1054.400635,-70.092018,3521.0625,1043.814697,-152.767807,3812.831299,1668.616821,228.965897,3898.436523,1642.592163,146.515137,3894.69043,1559.423096,176.941971,3702.085205,1343.893677,196.798798,3660.078857,1325.945557,119.352753,3805.011719,1341.729614,132.246643
4751,3510.159424,1115.827148,-263.079224,3559.28418,1125.727783,-222.112854,3506.711182,1195.715088,-152.812225,3537.161621,1040.233521,-289.43689,3586.904541,1054.368042,-70.067757,3521.05542,1043.82251,-152.760986,3812.840576,1668.591919,228.970825,3898.442627,1642.590576,146.508331,3894.704102,1559.43103,176.926651,3702.085449,1343.913696,196.773361,3660.090088,1325.952393,119.348145,3805.028564,1341.750244,132.242249
4752,3510.327637,1116.609375,-263.448669,3559.609375,1126.866211,-222.647095,3506.968506,1196.928223,-153.526596,3537.188721,1040.258911,-289.379639,3586.894043,1054.363403,-70.066994,3521.059814,1043.816284,-152.760178,3812.834717,1668.581177,228.957275,3898.444092,1642.607422,146.522446,3894.727783,1559.446777,176.924698,3702.067139,1343.941528,196.746567,3660.089355,1325.948486,119.359421,3805.027344,1341.749512,132.23642
4753,3510.150879,1117.846069,-263.715057,3559.988525,1127.981079,-223.111374,3507.140381,1198.425293,-154.054825,3537.202148,1040.276489,-289.387238,3586.882568,1054.353516,-70.079391,3521.067383,1043.816895,-152.771561,3812.852783,1668.587769,228.953964,3898.466064,1642.621948,146.510803,3894.711914,1559.473145,176.917618,3702.073486,1343.940308,196.765015,3660.09375,1325.939697,119.360352,3805.027344,1341.745728,132.23233
4754,3510.210449,1118.755981,-264.001221,3560.180176,1128.931274,-223.565277,3507.15918,1199.757324,-154.916641,3537.196045,1040.286377,-289.399658,3586.881104,1054.338989,-70.073479,3521.079834,1043.820679,-152.775208,3812.870605,1668.577026,228.921677,3898.473877,1642.64563,146.506134,3894.851562,1559.567871,176.942581,3702.05542,1343.931763,196.73114,3660.11499,1325.933105,119.348198,3805.020996,1341.742188,132.218307
4755,3510.435547,1119.529663,-264.168579,3560.276611,1129.920532,-223.834564,3507.190918,1201.258301,-155.341537,3537.213135,1040.304565,-289.407623,3586.894775,1054.320679,-70.092606,3521.123779,1043.78833,-152.822174,3812.890137,1668.564819,228.92952,3898.49292,1642.646484,146.498291,3894.860107,1559.562744,176.926041,3702.052734,1343.933838,196.730911,3660.131592,1325.940918,119.333122,3805.025879,1341.747681,132.205048
4756,3510.647705,1120.373047,-264.520935,3560.492432,1130.856812,-224.517731,3507.395752,1202.487427,-156.228745,3537.155518,1040.320801,-289.481018,3586.870605,1054.304077,-70.060074,3521.118896,1043.782104,-152.820572,3812.919434,1668.534058,228.940323,3898.502441,1642.658325,146.484207,3894.877441,1559.572998,176.912231,3702.095459,1343.957397,196.694366,3660.135742,1325.926025,119.343323,3805.036865,1341.733276,132.212067
4757,3510.531738,1121.371948,-265.209229,3560.716553,1131.923584,-225.038116,3507.725586,1204.001465,-156.669632,3537.188965,1040.327637,-289.429291,3586.857178,1054.29834,-70.07,3521.141357,1043.778564,-152.811127,3812.927734,1668.513916,228.933365,3898.508301,1642.654663,146.475739,3894.881348,1559.592041,176.914108,3702.109131,1343.969849,196.675278,3660.151367,1325.900513,119.343834,3805.044678,1341.719604,132.217667
4758,3510.255371,1122.435791,-265.576691,3560.743896,1132.742798,-225.4953,3507.836426,1205.467163,-157.319321,3537.160156,1040.316406,-289.514404,3586.849609,1054.252441,-70.051338,3521.140869,1043.772705,-152.828522,3812.940186,1668.504639,228.934738,3898.523193,1642.65918,146.469635,3894.901367,1559.592407,176.91716,3702.111084,1343.948853,196.649124,3660.156006,1325.879517,119.341377,3805.032959,1341.717529,132.204102
4759,3510.23584,1123.245117,-265.976257,3560.89502,1133.804443,-225.813126,3508.069336,1206.766479,-158.145584,3537.185059,1040.331787,-289.453369,3586.846436,1054.239258,-70.060829,3521.151123,1043.754883,-152.831375,3812.938232,1668.481812,228.93306,3898.532471,1642.645752,146.467194,3894.909668,1559.597046,176.903076,3702.095215,1343.900146,196.64856,3660.164307,1325.875244,119.351257,3805.037354,1341.712891,132.203033
4760,3510.339111,1123.991089,-266.380737,3560.916748,1134.829956,-226.32872,3508.276123,1207.965088,-158.638535,3537.377686,1040.347412,-289.280579,3586.833252,1054.218628,-70.029633,3521.157715,1043.75647,-152.825394,3812.959717,1668.466064,228.915848,3898.537598,1642.633423,146.457748,3894.922852,1559.594116,176.921097,3702.065186,1343.877319,196.659348,3660.167725,1325.866333,119.345627,3805.050049,1341.700684,132.208496
4761,3510.361572,1124.881592,-266.668549,3560.916748,1135.678101,-226.795425,3508.638184,1209.44519,-159.185272,3537.456787,1040.337891,-289.238708,3586.821289,1054.236084,-70.045769,3521.134521,1043.753418,-152.82991,3812.961426,1668.464478,228.934189,3898.544922,1642.627686,146.440094,3894.922607,1559.589478,176.935928,3702.069824,1343.863647,196.655502,3660.161865,1325.866577,119.352211,3805.050781,1341.688599,132.225586
4762,3510.483154,1125.724731,-267.068726,3560.959229,1136.544678,-227.19426,3508.778076,1210.93457,-159.658432,3537.450439,1040.305908,-289.232422,3586.819092,1054.22522,-70.024727,3521.128662,1043.74231,-152.82077,3812.956543,1668.448853,228.918549,3898.530762,1642.616333,146.433746,3894.923096,1559.578979,176.920731,3702.080322,1343.854492,196.663086,3660.1521,1325.864502,119.365936,3805.031982,1341.67627,132.239609
4763,3510.56665,1126.920044,-267.520081,3560.990234,1137.560547,-227.951218,3509.025391,1212.188721,-160.332596,3537.444824,1040.29541,-289.245911,3586.817139,1054.223389,-70.044197,3521.114746,1043.742432,-152.809662,3812.943115,1668.445068,228.920547,3898.528564,1642.614502,146.450256,3894.816162,1559.517456,176.848358,3702.081543,1343.843628,196.647034,3660.143555,1325.870605,119.346413,3805.032959,1341.66394,132.234634
4764,3510.803955,1127.731323,-267.956604,3561.053955,1138.45874,-228.341537,3509.125244,1213.418945,-161.189606,3537.415527,1040.279419,-289.217529,3586.805908,1054.225952,-70.016556,3521.103516,1043.744141,-152.805466,3812.936523,1668.45105,228.921783,3898.523193,1642.594849,146.455963,3894.875488,1559.545166,176.948715,3702.093262,1343.864258,196.674347,3660.133301,1325.867798,119.35524,3805.029541,1341.661377,132.241592
4765,3511.022705,1128.500732,-268.51001,3561.362793,1139.447266,-228.671585,3509.351318,1214.706787,-161.834579,3537.444336,1040.282593,-289.217346,3586.837891,1054.250122,-70.025406,3521.101074,1043.735107,-152.785797,3812.921387,1668.460938,228.918625,3898.512451,1642.583374,146.467896,3894.89209,1559.529663,176.960052,3702.116211,1343.848267,196.667191,3660.109131,1325.866577,119.369659,3805.041016,1341.653809,132.243973
4766,3511.239746,1129.574707,-268.707428,3561.574463,1140.247681,-229.094284,3509.408691,1216.2052,-162.483231,3537.468994,1040.285522,-289.178009,3586.834961,1054.281006,-70.042297,3521.072266,1043.769043,-152.757568,3812.895752,1668.477783,228.914093,3898.489014,1642.58313,146.487366,3894.889893,1559.522461,176.964615,3702.13208,1343.841919,196.679764,3660.100098,1325.868652,119.382011,3805.028809,1341.656372,132.251862
4767,3511.608154,1130.606445,-269.007996,3561.490967,1141.233765,-229.493362,3509.64502,1217.418945,-163.230286,3537.467529,1040.280884,-289.166809,3586.85376,1054.301758,-70.05928,3521.040771,1043.766602,-152.74147,3812.892822,1668.503662,228.924545,3898.488037,1642.560913,146.490646,3894.874756,1559.508911,176.981689,3702.136963,1343.854248,196.713898,3660.080566,1325.887085,119.394432,3805.014648,1341.679077,132.263092
4768,3511.979248,1131.515137,-269.397705,3561.473145,1142.24292,-229.89537,3509.9375,1218.508545,-163.838058,3537.445801,1040.28186,-289.172791,3586.82959,1054.328247,-70.044937,3520.931152,1043.727905,-152.622986,3812.887207,1668.525513,228.946762,3898.497803,1642.559814,146.501724,3894.747314,1559.41626,176.937683,3702.126953,1343.888184,196.727737,3660.074463,1325.893066,119.375885,3805.015381,1341.670288,132.290558
4769,3512.353516,1132.252075,-269.790741,3561.845215,1143.28125,-230.177353,3510.146973,1220.099854,-164.178955,3537.445312,1040.279541,-289.16803,3586.85083,1054.345459,-70.053566,3520.88501,1043.712036,-152.588806,3812.849121,1668.545044,228.939148,3898.47876,1642.570068,146.504822,3894.717285,1559.387695,176.957474,3702.152344,1343.930908,196.729874,3660.06543,1325.90271,119.387199,3805.035889,1341.683838,132.277176
4770,3512.306396,1133.404663,-270.188232,3561.965088,1144.091309,-230.709961,3510.246094,1221.484009,-164.814407,3537.478516,1040.292969,-289.125763,3586.869141,1054.363037,-70.072136,3520.869873,1043.70874,-152.589783,3812.822021,1668.584229,228.940842,3898.472168,1642.571655,146.519363,3894.709473,1559.392212,176.962433,3702.104004,1343.906738,196.727386,3660.052979,1325.924927,119.392204,3805.052734,1341.69397,132.275192
4771,3512.143555,1134.317993,-270.691528,3561.991943,1145.038452,-231.116669,3510.475586,1222.65979,-165.462982,3537.468506,1040.289307,-289.119507,3586.898682,1054.382446,-70.02906,3520.872314,1043.712646,-152.581848,3812.807617,1668.619141,228.926636,3898.460693,1642.570557,146.515015,3894.68042,1559.395996,176.973145,3702.084961,1343.907715,196.778931,3660.047363,1325.931274,119.381935,3805.035889,1341.705566,132.27655
4772,3511.881836,1135.000977,-271.036133,3562.122803,1146.083984,-231.438873,3510.578125,1224.203613,-166.396851,3537.445801,1040.281982,-289.127747,3586.889648,1054.384766,-70.05452,3520.88623,1043.733643,-152.584213,3812.814453,1668.638062,228.924393,3898.447754,1642.571167,146.515274,3894.677002,1559.39502,176.953552,3702.123291,1343.927856,196.779526,3660.04834,1325.942383,119.39122,3805.030029,1341.722046,132.288834
4773,3511.894287,1135.615845,-271.607422,3562.423828,1147.102661,-231.732605,3510.72168,1225.398926,-166.99939,3537.453857,1040.292236,-289.130127,3586.866943,1054.386963,-70.055557,3520.881348,1043.734253,-152.596069,3812.810303,1668.635742,228.926636,3898.442871,1642.568726,146.52919,3894.691406,1559.387085,176.951721,3702.084473,1343.960938,196.773224,3660.047119,1325.944824,119.387512,3805.021729,1341.722412,132.279816
4774,3511.990234,1136.335083,-271.972076,3562.469482,1147.979248,-232.254959,3510.785156,1226.862061,-167.783218,3537.472656,1040.311646,-289.132751,3586.884766,1054.404785,-70.064552,3520.887451,1043.73999,-152.584198,3812.807373,1668.630615,228.930969,3898.444824,1642.571411,146.532974,3894.670654,1559.408936,176.946228,3702.080078,1343.964844,196.758957,3660.058105,1325.959106,119.394409,3805.009033,1341.737427,132.270737
4775,3511.908936,1137.180542,-272.197815,3562.332275,1148.872925,-232.848175,3510.917236,1228.220459,-168.440079,3537.45874,1040.315308,-289.130249,3586.90625,1054.378662,-70.062767,3520.884766,1043.738159,-152.590363,3812.814697,1668.621216,228.940521,3898.456299,1642.573853,146.521225,3894.680176,1559.412231,176.937881,3702.077148,1343.991943,196.761673,3660.073975,1325.959229,119.380241,3805.018066,1341.74646,132.271652
4776,3511.773438,1137.960938,-272.565399,3562.394043,1149.835693,-233.183853,3511.447754,1229.670532,-169.005997,3537.430176,1040.323364,-289.170471,3586.89917,1054.362915,-70.081451,3520.891357,1043.749878,-152.59964,3812.816895,1668.606323,228.947235,3898.456543,1642.604126,146.524048,3894.710205,1559.441406,176.929398,3702.114258,1344.007324,196.760895,3660.069336,1325.956665,119.379967,3805.037109,1341.739868,132.257202
4777,3512.020508,1138.900391,-272.806763,3562.960205,1150.84729,-233.352737,3511.750488,1230.996338,-169.621964,3537.380127,1040.427856,-289.303802,3586.87793,1054.361816,-70.088844,3520.906738,1043.750732,-152.598312,3812.855713,1668.609497,228.949112,3898.45752,1642.617432,146.518707,3894.71582,1559.452271,176.911819,3702.089355,1343.99707,196.731537,3660.087891,1325.962891,119.371269,3805.04248,1341.747925,132.238754
4778,3512.333496,1139.709106,-273.076996,3563.073486,1151.838867,-234.050186,3511.963623,1232.531372,-170.283051,3537.395752,1040.4552,-289.288361,3586.893799,1054.340576,-70.065193,3520.876953,1043.736328,-152.59726,3812.865723,1668.586182,228.957077,3898.449219,1642.627808,146.503967,3894.71167,1559.472778,176.824814,3702.070312,1343.999023,196.73967,3660.116699,1325.969971,119.352409,3805.030029,1341.754028,132.234039
4779,3512.526367,1140.428345,-273.41037,3563.029785,1152.839478,-234.521011,3512.179443,1233.6604,-170.888763,3537.371826,1040.477051,-289.329407,3586.928711,1054.343262,-70.089722,3520.86499,1043.732056,-152.605286,3812.864746,1668.564575,228.944046,3898.470947,1642.626587,146.488968,3894.816162,1559.561768,177.08403,3702.095215,1344.029297,196.696854,3660.114014,1325.967896,119.339836,3805.034912,1341.754517,132.217407
4780,3512.457764,1141.253296,-273.666473,3563.180664,1153.677979,-234.911179,3512.268311,1235.12854,-171.702805,3537.422607,1040.426636,-289.25119,3586.894287,1054.296509,-70.064407,3520.951416,1043.7146,-152.640976,3812.873047,1668.54248,228.928162,3898.481201,1642.646118,146.484543,3894.861084,1559.586182,177.068481,3702.115234,1344.063843,196.676361,3660.139648,1325.96521,119.326996,3805.029541,1341.743408,132.186996
4781,3512.452393,1141.857056,-273.932312,3563.337891,1154.464355,-235.311844,3512.415527,1236.475952,-172.375778,3537.4646,1040.395752,-289.231903,3586.885742,1054.282715,-70.067825,3520.962891,1043.709106,-152.638062,3812.910645,1668.521729,228.932404,3898.511963,1642.637939,146.464828,3894.75415,1559.545898,176.973923,3702.041992,1343.990479,196.665375,3660.123535,1325.944702,119.332932,3805.042969,1341.74353,132.177475
4782,3512.704346,1142.780518,-274.361389,3563.950195,1155.443604,-235.611267,3512.716064,1238.019897,-172.920334,3537.461426,1040.375366,-289.240753,3586.866455,1054.274292,-70.082443,3520.969727,1043.695679,-152.647385,3812.930664,1668.50293,228.933731,3898.514893,1642.626221,146.461609,3894.771729,1559.552734,176.959808,3702.065186,1343.948242,196.690018,3660.142334,1325.923218,119.32486,3805.05127,1341.734741,132.173599
4783,3512.910889,1143.518677,-274.708038,3564.177246,1156.337402,-236.064392,3512.902344,1239.294067,-173.598694,3537.424561,1040.379028,-289.276764,3586.839844,1054.242554,-70.078476,3520.984131,1043.6875,-152.652344,3812.952148,1668.485718,228.924301,3898.518799,1642.629395,146.441315,3894.866211,1559.598267,177.054245,3702.07373,1343.949463,196.675842,3660.157715,1325.908203,119.33046,3805.036621,1341.713989,132.172714
4784,3512.995117,1144.145142,-274.934662,3563.932617,1157.393555,-236.425491,3513.197754,1240.714722,-174.213074,3537.419434,1040.361206,-289.272247,3586.842041,1054.2229,-70.064789,3520.984863,1043.687988,-152.634918,3812.957764,1668.470093,228.917358,3898.525146,1642.633789,146.434875,3894.89502,1559.592529,177.062592,3702.062256,1343.92041,196.631378,3660.145996,1325.903198,119.321518,3805.040039,1341.702881,132.170181
4785,3513.052002,1145.018921,-274.999664,3564.045166,1158.141113,-236.764511,3513.275635,1242.094238,-174.846741,3537.281982,1040.202881,-289.312408,3586.798584,1054.196899,-69.925415,3520.972656,1043.677124,-152.617905,3812.958496,1668.460327,228.925629,3898.526855,1642.634644,146.44165,3894.891846,1559.598267,177.072678,3702.026855,1343.8573,196.671402,3660.1604,1325.897583,119.317062,3805.034668,1341.693604,132.150604
4786,3513.211914,1145.741577,-275.219849,3564.218018,1158.901611,-237.3004,3513.524414,1243.327515,-175.618286,3537.24585,1040.150879,-289.346283,3586.825928,1054.199097,-70.060852,3520.964844,1043.673096,-152.615082,3812.951904,1668.440918,228.907257,3898.53418,1642.626343,146.441757,3894.803955,1559.55481,176.98378,3702.054443,1343.83728,196.687073,3660.170654,1325.880371,119.303635,3805.036865,1341.684937,132.189728
4787,3513.384033,1146.458984,-275.520844,3564.600586,1159.862305,-237.544174,3513.695068,1244.662598,-175.9673,3537.402588,1040.292236,-289.263641,3586.800537,1054.201782,-70.06057,3520.963867,1043.665527,-152.617981,3812.962158,1668.44397,228.922684,3898.536865,1642.60791,146.438217,3894.905518,1559.57666,176.929291,3702.08374,1343.846924,196.669861,3660.14624,1325.902588,119.318016,3805.042969,1341.678711,132.174347
4788,3513.462402,1147.163818,-275.703796,3564.741943,1160.850098,-237.80574,3513.826416,1246.107788,-176.41153,3537.453369,1040.306519,-289.242126,3586.792236,1054.214966,-70.035324,3520.940186,1043.665527,-152.592148,3812.959229,1668.434204,228.916229,3898.517578,1642.602539,146.455246,3894.904053,1559.578735,177.086761,3702.079102,1343.864258,196.649384,3660.148438,1325.88623,119.321808,3805.056396,1341.678955,132.197098
4789,3513.351562,1148.008545,-276.092804,3564.412109,1161.891724,-238.35968,3513.816406,1247.345337,-177.461014,3537.258057,1040.154053,-289.292053,3586.797119,1054.244507,-70.031898,3520.921387,1043.664185,-152.57666,3812.936035,1668.436646,228.9133,3898.520508,1642.582886,146.468872,3894.800049,1559.508057,176.856979,3702.092041,1343.857544,196.643051,3660.124268,1325.887451,119.34462,3805.048584,1341.670044,132.224503
4790,3513.307129,1148.622314,-276.403473,3564.462158,1162.637695,-238.701752,3513.91333,1248.681519,-178.129227,3537.390137,1040.273438,-289.221191,3586.809814,1054.273315,-70.035606,3520.906494,1043.660889,-152.56813,3812.940186,1668.44458,228.933899,3898.512207,1642.564453,146.476349,3894.872803,1559.508057,176.940521,3702.123535,1343.860352,196.659439,3660.101318,1325.881348,119.374931,3805.05127,1341.668579,132.228973
4791,3513.310791,1149.335083,-276.629944,3564.896729,1163.576416,-238.91655,3514.016113,1249.97998,-178.647049,3537.443604,1040.291016,-289.171082,3586.817139,1054.271851,-70.03228,3520.839111,1043.691406,-152.518204,3812.913086,1668.473022,228.951218,3898.496094,1642.563232,146.495697,3894.784668,1559.454468,176.882202,3702.135742,1343.873413,196.653839,3660.092041,1325.894531,119.368446,3805.019775,1341.663818,132.232986
4792,3513.351318,1149.969116,-276.930878,3564.987305,1164.414917,-239.299576,3514.277344,1251.183228,-179.339874,3537.447021,1040.275513,-289.158875,3586.810059,1054.283081,-70.031311,3520.883789,1043.737305,-152.495148,3812.877441,1668.501709,228.944611,3898.490234,1642.560303,146.500351,3894.760986,1559.430298,176.894958,3702.143311,1343.896973,196.682388,3660.076172,1325.881958,119.379089,3805.020508,1341.674072,132.257263
4793,3513.424316,1150.744263,-277.066162,3564.797607,1165.413086,-239.576416,3514.478271,1252.591431,-180.030441,3537.454346,1040.306152,-289.155396,3586.852783,1054.323608,-70.03035,3520.887451,1043.712891,-152.528473,3812.856201,1668.528076,228.918259,3898.486572,1642.569824,146.507492,3894.729248,1559.40271,176.937729,3702.099365,1343.873779,196.711487,3660.051025,1325.888306,119.399216,3805.016602,1341.671997,132.287231
4794,3513.614014,1151.421509,-277.513367,3564.868408,1166.413086,-240.046005,3514.474609,1253.875488,-180.601105,3537.453857,1040.305054,-289.127686,3586.859619,1054.354614,-70.037384,3520.888428,1043.725098,-152.529846,3812.846191,1668.568848,228.926331,3898.47998,1642.575317,146.515366,3894.626221,1559.35144,176.881653,3702.143799,1343.864624,196.743683,3660.052979,1325.883301,119.41568,3805.033447,1341.682251,132.301788
